# Constructed from biom file
#OTU ID	288	197	165	087	258	124	024	064	147	146	074	039	153	152	161	446	445	434	164	169	090	015	420	314	418	010	193	taxonomy
213566	1.0	1.0	15.0	1.0	0.0	3.0	2.0	9.0	0.0	0.0	0.0	170.0	0.0	0.0	3.0	0.0	0.0	8.0	0.0	2.0	6.0	20.0	0.0	3.0	1.0	4.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
180572	23.0	2.0	4.0	45.0	11.0	4.0	21.0	7.0	45.0	1.0	5.0	3.0	2.0	6.0	4.0	2.0	5.0	14.0	4.0	1.0	4.0	3.0	0.0	3.0	1.0	2.0	3.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
4433823	292.0	2498.0	84.0	89.0	75.0	98.0	6.0	7.0	30.0	10.0	110.0	3029.0	159.0	6.0	3356.0	11.0	274.0	38.0	433.0	1864.0	90.0	10.0	133.0	12.0	3704.0	85.0	202.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis
182595	347.0	434.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	2.0	9.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4450194	0.0	0.0	0.0	0.0	0.0	0.0	167.0	0.0	278.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
287790	2.0	0.0	0.0	216.0	0.0	0.0	46.0	0.0	341.0	0.0	1.0	0.0	0.0	261.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4379957	25.0	1.0	7.0	7.0	48.0	8.0	0.0	4.0	4.0	0.0	1.0	2.0	1.0	1.0	0.0	22.0	40.0	10.0	19.0	3.0	0.0	8.0	3.0	1.0	353.0	2.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
3134492	35.0	9.0	145.0	52.0	61.0	2.0	37.0	67.0	93.0	0.0	142.0	189.0	15.0	16.0	4.0	73.0	286.0	45.0	7.0	29.0	20.0	2.0	0.0	14.0	7.0	11.0	64.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4430843	2.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	227.0	7.0	0.0	0.0	0.0	3.0	46.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
172163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	502.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
753638	0.0	2.0	14.0	0.0	4.0	3.0	2654.0	3.0	2.0	12.0	3.0	10.0	2.0	234.0	6803.0	0.0	3.0	15.0	402.0	4.0	7.0	2.0	0.0	7.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
